product_id,product_name,product_regime_tag,jurisdiction_code,jurisdiction_name,region,regulation_name,regulation_ref,enforcement_body,key_requirements,status,criticality,notes
4,Peluche bébé 0-3 ans,Jouet enfant,US-IL,Illinois,Americas,Illinois state consumer protection / toy enforcement,State statutes (US-IL),Illinois AG/CPSC liaison,"State enforcement; some additional restrictions (WA, ME, NY phthalate)",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-IL,Illinois,Americas,Illinois general consumer protection law,National consumer protection statute (US-IL),Illinois consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-IL,Illinois,Americas,Illinois customs / import control,National customs code (US-IL),Illinois customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-IL,Illinois,Americas,Illinois mandatory language labelling,National language/labelling law (US-IL),Illinois consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-IL,Illinois,Americas,Illinois children's product safety baseline,National children product law (US-IL),Illinois consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-IL,Illinois,Americas,Illinois flammability requirements (textile/toy),National flammability rules (US-IL),Illinois safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,US-WA,Washington,Americas,Washington state consumer protection / toy enforcement,State statutes (US-WA),Washington AG/CPSC liaison,"State enforcement; some additional restrictions (WA, ME, NY phthalate)",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-WA,Washington,Americas,Washington general consumer protection law,National consumer protection statute (US-WA),Washington consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-WA,Washington,Americas,Washington customs / import control,National customs code (US-WA),Washington customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-WA,Washington,Americas,Washington mandatory language labelling,National language/labelling law (US-WA),Washington consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-WA,Washington,Americas,Washington children's product safety baseline,National children product law (US-WA),Washington consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-WA,Washington,Americas,Washington flammability requirements (textile/toy),National flammability rules (US-WA),Washington safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,US-OR,Oregon,Americas,Oregon state consumer protection / toy enforcement,State statutes (US-OR),Oregon AG/CPSC liaison,"State enforcement; some additional restrictions (WA, ME, NY phthalate)",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-OR,Oregon,Americas,Oregon general consumer protection law,National consumer protection statute (US-OR),Oregon consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-OR,Oregon,Americas,Oregon customs / import control,National customs code (US-OR),Oregon customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-OR,Oregon,Americas,Oregon mandatory language labelling,National language/labelling law (US-OR),Oregon consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-OR,Oregon,Americas,Oregon children's product safety baseline,National children product law (US-OR),Oregon consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-OR,Oregon,Americas,Oregon flammability requirements (textile/toy),National flammability rules (US-OR),Oregon safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,US-MA,Massachusetts,Americas,Massachusetts state consumer protection / toy enforcement,State statutes (US-MA),Massachusetts AG/CPSC liaison,"State enforcement; some additional restrictions (WA, ME, NY phthalate)",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-MA,Massachusetts,Americas,Massachusetts general consumer protection law,National consumer protection statute (US-MA),Massachusetts consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-MA,Massachusetts,Americas,Massachusetts customs / import control,National customs code (US-MA),Massachusetts customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-MA,Massachusetts,Americas,Massachusetts mandatory language labelling,National language/labelling law (US-MA),Massachusetts consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-MA,Massachusetts,Americas,Massachusetts children's product safety baseline,National children product law (US-MA),Massachusetts consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-MA,Massachusetts,Americas,Massachusetts flammability requirements (textile/toy),National flammability rules (US-MA),Massachusetts safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,US-MN,Minnesota,Americas,Minnesota state consumer protection / toy enforcement,State statutes (US-MN),Minnesota AG/CPSC liaison,"State enforcement; some additional restrictions (WA, ME, NY phthalate)",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-MN,Minnesota,Americas,Minnesota general consumer protection law,National consumer protection statute (US-MN),Minnesota consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-MN,Minnesota,Americas,Minnesota customs / import control,National customs code (US-MN),Minnesota customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-MN,Minnesota,Americas,Minnesota mandatory language labelling,National language/labelling law (US-MN),Minnesota consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-MN,Minnesota,Americas,Minnesota children's product safety baseline,National children product law (US-MN),Minnesota consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-MN,Minnesota,Americas,Minnesota flammability requirements (textile/toy),National flammability rules (US-MN),Minnesota safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,US-NJ,New Jersey,Americas,New Jersey state consumer protection / toy enforcement,State statutes (US-NJ),New Jersey AG/CPSC liaison,"State enforcement; some additional restrictions (WA, ME, NY phthalate)",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-NJ,New Jersey,Americas,New Jersey general consumer protection law,National consumer protection statute (US-NJ),New Jersey consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-NJ,New Jersey,Americas,New Jersey customs / import control,National customs code (US-NJ),New Jersey customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-NJ,New Jersey,Americas,New Jersey mandatory language labelling,National language/labelling law (US-NJ),New Jersey consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-NJ,New Jersey,Americas,New Jersey children's product safety baseline,National children product law (US-NJ),New Jersey consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-NJ,New Jersey,Americas,New Jersey flammability requirements (textile/toy),National flammability rules (US-NJ),New Jersey safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,US-HI,Hawaii,Americas,Hawaii state consumer protection / toy enforcement,State statutes (US-HI),Hawaii AG/CPSC liaison,"State enforcement; some additional restrictions (WA, ME, NY phthalate)",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-HI,Hawaii,Americas,Hawaii general consumer protection law,National consumer protection statute (US-HI),Hawaii consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-HI,Hawaii,Americas,Hawaii customs / import control,National customs code (US-HI),Hawaii customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-HI,Hawaii,Americas,Hawaii mandatory language labelling,National language/labelling law (US-HI),Hawaii consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-HI,Hawaii,Americas,Hawaii children's product safety baseline,National children product law (US-HI),Hawaii consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-HI,Hawaii,Americas,Hawaii flammability requirements (textile/toy),National flammability rules (US-HI),Hawaii safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,US-VT,Vermont,Americas,Vermont state consumer protection / toy enforcement,State statutes (US-VT),Vermont AG/CPSC liaison,"State enforcement; some additional restrictions (WA, ME, NY phthalate)",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-VT,Vermont,Americas,Vermont general consumer protection law,National consumer protection statute (US-VT),Vermont consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-VT,Vermont,Americas,Vermont customs / import control,National customs code (US-VT),Vermont customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-VT,Vermont,Americas,Vermont mandatory language labelling,National language/labelling law (US-VT),Vermont consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-VT,Vermont,Americas,Vermont children's product safety baseline,National children product law (US-VT),Vermont consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-VT,Vermont,Americas,Vermont flammability requirements (textile/toy),National flammability rules (US-VT),Vermont safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,US-ME,Maine,Americas,Maine state consumer protection / toy enforcement,State statutes (US-ME),Maine AG/CPSC liaison,"State enforcement; some additional restrictions (WA, ME, NY phthalate)",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-ME,Maine,Americas,Maine general consumer protection law,National consumer protection statute (US-ME),Maine consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-ME,Maine,Americas,Maine customs / import control,National customs code (US-ME),Maine customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-ME,Maine,Americas,Maine mandatory language labelling,National language/labelling law (US-ME),Maine consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-ME,Maine,Americas,Maine children's product safety baseline,National children product law (US-ME),Maine consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-ME,Maine,Americas,Maine flammability requirements (textile/toy),National flammability rules (US-ME),Maine safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,US-CO,Colorado,Americas,Colorado state consumer protection / toy enforcement,State statutes (US-CO),Colorado AG/CPSC liaison,"State enforcement; some additional restrictions (WA, ME, NY phthalate)",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-CO,Colorado,Americas,Colorado general consumer protection law,National consumer protection statute (US-CO),Colorado consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-CO,Colorado,Americas,Colorado customs / import control,National customs code (US-CO),Colorado customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-CO,Colorado,Americas,Colorado mandatory language labelling,National language/labelling law (US-CO),Colorado consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,US-CO,Colorado,Americas,Colorado children's product safety baseline,National children product law (US-CO),Colorado consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,US-CO,Colorado,Americas,Colorado flammability requirements (textile/toy),National flammability rules (US-CO),Colorado safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,CA,Canada (federal),Americas,Canada Consumer Product Safety Act,"S.C. 2010, c. 21",Health Canada,General product safety incl. toys,in_force,critical,
4,Peluche bébé 0-3 ans,Jouet enfant,CA,Canada (federal),Americas,Toys Regulations,SOR/2011-17,Health Canada,CAN/CGSB / SOR specific toy reqs,in_force,critical,
4,Peluche bébé 0-3 ans,Jouet enfant,CA,Canada (federal),Americas,Phthalates Regulations,SOR/2016-188,Health Canada,Phthalates DEHP/DBP/BBP in children's toys,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CA,Canada (federal),Americas,Surface Coating Materials Regulations,SOR/2016-193,Health Canada,Lead paint limit,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CA,Canada (federal),Americas,Consumer Packaging and Labelling Act,"R.S.C. 1985, c. C-38",Competition Bureau,Bilingual labelling EN/FR,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CA,Canada (federal),Americas,Canada (federal) general consumer protection law,National consumer protection statute (CA),Canada (federal) consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA,Canada (federal),Americas,Canada (federal) customs / import control,National customs code (CA),Canada (federal) customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA,Canada (federal),Americas,Canada (federal) mandatory language labelling,National language/labelling law (CA),Canada (federal) consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA,Canada (federal),Americas,Canada (federal) children's product safety baseline,National children product law (CA),Canada (federal) consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CA,Canada (federal),Americas,Canada (federal) flammability requirements (textile/toy),National flammability rules (CA),Canada (federal) safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,CA-ON,Ontario,Americas,Ontario general consumer protection law,National consumer protection statute (CA-ON),Ontario consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA-ON,Ontario,Americas,Ontario customs / import control,National customs code (CA-ON),Ontario customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA-ON,Ontario,Americas,Ontario mandatory language labelling,National language/labelling law (CA-ON),Ontario consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA-ON,Ontario,Americas,Ontario children's product safety baseline,National children product law (CA-ON),Ontario consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CA-ON,Ontario,Americas,Ontario flammability requirements (textile/toy),National flammability rules (CA-ON),Ontario safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,CA-QC,Québec,Americas,Charte de la langue française,RLRQ c C-11,OQLF,French labelling Québec,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CA-QC,Québec,Americas,Québec general consumer protection law,National consumer protection statute (CA-QC),Québec consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA-QC,Québec,Americas,Québec customs / import control,National customs code (CA-QC),Québec customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA-QC,Québec,Americas,Québec mandatory language labelling,National language/labelling law (CA-QC),Québec consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA-QC,Québec,Americas,Québec children's product safety baseline,National children product law (CA-QC),Québec consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CA-QC,Québec,Americas,Québec flammability requirements (textile/toy),National flammability rules (CA-QC),Québec safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,CA-BC,British Columbia,Americas,British Columbia general consumer protection law,National consumer protection statute (CA-BC),British Columbia consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA-BC,British Columbia,Americas,British Columbia customs / import control,National customs code (CA-BC),British Columbia customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA-BC,British Columbia,Americas,British Columbia mandatory language labelling,National language/labelling law (CA-BC),British Columbia consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA-BC,British Columbia,Americas,British Columbia children's product safety baseline,National children product law (CA-BC),British Columbia consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CA-BC,British Columbia,Americas,British Columbia flammability requirements (textile/toy),National flammability rules (CA-BC),British Columbia safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,CA-AB,Alberta,Americas,Alberta general consumer protection law,National consumer protection statute (CA-AB),Alberta consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA-AB,Alberta,Americas,Alberta customs / import control,National customs code (CA-AB),Alberta customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA-AB,Alberta,Americas,Alberta mandatory language labelling,National language/labelling law (CA-AB),Alberta consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CA-AB,Alberta,Americas,Alberta children's product safety baseline,National children product law (CA-AB),Alberta consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CA-AB,Alberta,Americas,Alberta flammability requirements (textile/toy),National flammability rules (CA-AB),Alberta safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,MX,Mexico,Americas,NOM-015/1-SCFI/SSA-2018 juguetes seguridad,NOM-015/1-SCFI/SSA-2018,SE + COFEPRIS,Toy safety MX (aligned ISO 8124),in_force,critical,
4,Peluche bébé 0-3 ans,Jouet enfant,MX,Mexico,Americas,NOM-050-SCFI-2004 commercial info,NOM-050-SCFI-2004,PROFECO,Spanish labelling,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,MX,Mexico,Americas,Ley Federal de Protección al Consumidor,DOF 24.12.92,PROFECO,Consumer protection,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,MX,Mexico,Americas,Mexico general consumer protection law,National consumer protection statute (MX),Mexico consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,MX,Mexico,Americas,Mexico customs / import control,National customs code (MX),Mexico customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,MX,Mexico,Americas,Mexico mandatory language labelling,National language/labelling law (MX),Mexico consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,MX,Mexico,Americas,Mexico children's product safety baseline,National children product law (MX),Mexico consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,MX,Mexico,Americas,Mexico flammability requirements (textile/toy),National flammability rules (MX),Mexico safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,BR,Brazil,Americas,INMETRO Portaria 563/2016 brinquedos,Portaria 563/2016,INMETRO,Mandatory toy certification BR,in_force,critical,
4,Peluche bébé 0-3 ans,Jouet enfant,BR,Brazil,Americas,ABNT NBR NM 300 series,ABNT NBR NM 300-1/-2/-3,ABNT,BR adoption of toy safety,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,BR,Brazil,Americas,INMETRO Portaria 302/2018 brinquedos eletrônicos,Portaria 302/2018,INMETRO,Electronic toys,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,BR,Brazil,Americas,CONMETRO Resolução 11/88 (selo Inmetro),Resolução 11/88,CONMETRO,Inmetro mark,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,BR,Brazil,Americas,Brazil general consumer protection law,National consumer protection statute (BR),Brazil consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,BR,Brazil,Americas,Brazil customs / import control,National customs code (BR),Brazil customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,BR,Brazil,Americas,Brazil mandatory language labelling,National language/labelling law (BR),Brazil consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,BR,Brazil,Americas,Brazil children's product safety baseline,National children product law (BR),Brazil consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,BR,Brazil,Americas,Brazil flammability requirements (textile/toy),National flammability rules (BR),Brazil safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,AR,Argentina,Americas,Argentina toy safety regulation,National toy safety standard (AR),Argentina consumer/standards authority,Sanitary registration + ISO 8124 alignment; Spanish labelling,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,AR,Argentina,Americas,Resolución Secretaría de Comercio 23/2016,Res. SC 23/2016,Secretaría de Comercio,Mandatory certification toys,in_force,critical,
4,Peluche bébé 0-3 ans,Jouet enfant,AR,Argentina,Americas,IRAM 3583 / IRAM 3582,IRAM 3582/3583,IRAM,AR toy safety standards,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,AR,Argentina,Americas,Argentina general consumer protection law,National consumer protection statute (AR),Argentina consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,AR,Argentina,Americas,Argentina customs / import control,National customs code (AR),Argentina customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,AR,Argentina,Americas,Argentina mandatory language labelling,National language/labelling law (AR),Argentina consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,AR,Argentina,Americas,Argentina children's product safety baseline,National children product law (AR),Argentina consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,AR,Argentina,Americas,Argentina flammability requirements (textile/toy),National flammability rules (AR),Argentina safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,CL,Chile,Americas,Chile toy safety regulation,National toy safety standard (CL),Chile consumer/standards authority,Sanitary registration + ISO 8124 alignment; Spanish labelling,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CL,Chile,Americas,Decreto 114 juguetes y artículos infantiles,Decreto 114/2005 MINSAL,MINSAL Chile,Toy safety CL,in_force,critical,
4,Peluche bébé 0-3 ans,Jouet enfant,CL,Chile,Americas,Chile general consumer protection law,National consumer protection statute (CL),Chile consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CL,Chile,Americas,Chile customs / import control,National customs code (CL),Chile customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CL,Chile,Americas,Chile mandatory language labelling,National language/labelling law (CL),Chile consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CL,Chile,Americas,Chile children's product safety baseline,National children product law (CL),Chile consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CL,Chile,Americas,Chile flammability requirements (textile/toy),National flammability rules (CL),Chile safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,CO,Colombia,Americas,Colombia toy safety regulation,National toy safety standard (CO),Colombia consumer/standards authority,Sanitary registration + ISO 8124 alignment; Spanish labelling,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CO,Colombia,Americas,Colombia general consumer protection law,National consumer protection statute (CO),Colombia consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CO,Colombia,Americas,Colombia customs / import control,National customs code (CO),Colombia customs authority,"Import declaration, classification, duties, prohibited goods checks",in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CO,Colombia,Americas,Colombia mandatory language labelling,National language/labelling law (CO),Colombia consumer/language authority,Mandatory product labelling in official language(s),in_force,medium,Cross-cutting baseline
4,Peluche bébé 0-3 ans,Jouet enfant,CO,Colombia,Americas,Colombia children's product safety baseline,National children product law (CO),Colombia consumer/standards authority,"Age warnings, small parts, chemical limits",in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,CO,Colombia,Americas,Colombia flammability requirements (textile/toy),National flammability rules (CO),Colombia safety authority,Flammability minimums for soft toys/textile,in_force,medium,
4,Peluche bébé 0-3 ans,Jouet enfant,PE,Peru,Americas,Peru toy safety regulation,National toy safety standard (PE),Peru consumer/standards authority,Sanitary registration + ISO 8124 alignment; Spanish labelling,in_force,high,
4,Peluche bébé 0-3 ans,Jouet enfant,PE,Peru,Americas,Peru general consumer protection law,National consumer protection statute (PE),Peru consumer authority,"Baseline consumer rights, misleading claims, warranties",in_force,medium,Cross-cutting baseline
